"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-08-31,12065,"Irving","TX","Dallas-Fort Worth-Arlington","Dallas County",116,221600,0.005901044030867,0.00681508405270332,0.0868072584600294,0.11515009489452,0.0580834491855406,"2019-03","2019-Q1",223000,-0.0062780269058296,"2019-02"
2019-08-31,30258,"Arlington","VA","Washington-Arlington-Alexandria","Arlington County",117,695000,0.00245204096350786,0.00390004333381482,0.0421352526615685,0.0311422133994181,0.0325939677592437,"2019-08","2019-Q3",695000,0,"2019-08"
2019-08-31,7222,"Springfield","MO","Springfield","Greene County",118,141500,0.00354609929078014,0.0157932519741565,0.0639097744360902,0.0582781928448948,0.0257817809353598,"2019-08","2019-Q3",141500,0,"2019-08"
2019-08-31,24960,"Greenville","SC","Greenville-Anderson-Mauldin","Greenville County",119,188700,0.0064,0.0156081808396125,0.0460088691796009,0.090074765155459,0.0445787987462025,"2019-08","2019-Q3",188700,0,"2019-08"
2019-08-31,26967,"Santa Rosa","CA","Santa Rosa","Sonoma County",120,573700,-0.000522648083623693,-0.000522648083623693,-0.013752793536187,0.0597045334876916,0.0535539346174558,"2018-11","2018-Q4",591200,-0.0296008119079838,"2018-04"
2019-08-31,13150,"Oxnard","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",121,505900,0.00337167790559302,-0.000197628458498024,0.0303462321792261,0.0600773553308167,0.0512861245934944,"2006-07","2006-Q3",596900,-0.152454347461886,"2005-01"
2019-08-31,6752,"Richmond","VA","Richmond","Richmond City",122,218600,0.00229252636405319,0.00459558823529412,0.0325932923948984,0.0766564305506348,0.0325410416250911,"2019-03","2019-Q1",222200,-0.0162016201620162,"2019-01"
2019-08-31,17759,"Des Moines","IA","Des Moines-West Des Moines","Polk County",123,144600,0.00346981263011797,0.0111888111888112,0.0616740088105727,0.0687543793499701,0.0301877969573097,"2019-08","2019-Q3",144600,0,"2019-08"
2019-08-31,53673,"Ocala","FL","Ocala","Marion County",124,149900,0.00604026845637584,0.024606971975393,0.0981684981684982,0.100179977567404,0.0290259435659912,"2006-09","2006-Q3",177100,-0.153585544889893,"2005-11"
2019-08-31,10477,"Boca Raton","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",125,343000,0.00204498977505112,0.00941730429664508,0.0263315380011969,0.0591826709678014,0.0463663448817839,"2006-06","2006-Q2",397400,-0.136889783593357,"2005-07"
2019-08-31,14701,"Woodbridge","VA","Washington-Arlington-Alexandria","Prince William County",126,326900,0.000612182430364249,-0.00335365853658537,0.0196506550218341,0.0375311454866982,0.0445542339525391,"2006-02","2006-Q1",393000,-0.168193384223919,"2005-01"
2019-08-31,13550,"Rochester","NY","Rochester","Monroe County",127,78800,-0.00126742712294043,0.0273794002607562,0.122507122507123,0.0643147498156076,0.0309438411715612,"2017-10","2017-Q4",83800,-0.0596658711217184,"2017-09"
2019-08-31,32931,"Montgomery","AL","Montgomery","Montgomery County",128,84300,0.00596658711217184,0.0156626506024096,0.049813200498132,0.016700812612795,-0.0135273593118329,"2008-04","2008-Q2",104300,-0.191754554170662,"2003-01"
2019-08-31,44282,"Bradenton","FL","North Port-Sarasota-Bradenton","Manatee County",129,243700,0.00577796120511762,0.014993752603082,0.0392324093816631,0.0783899103535337,0.0497271430672168,"2006-06","2006-Q2",287600,-0.152642559109875,"2005-06"
2019-08-31,24225,"Corona","CA","Riverside-San Bernardino-Ontario","Riverside County",130,496600,0,-0.00241060666934512,0.0118174409127954,0.0464203696930623,0.0595039015593768,"2006-08","2006-Q3",540900,-0.0819005361434646,"2005-06"
2019-08-31,6285,"Oceanside","CA","San Diego-Carlsbad","San Diego County",131,535900,0.0011208668036615,0.00205684367988033,0.00676310351305655,0.0578195173344163,0.0530139195849211,"2018-12","2018-Q4",536200,-0.000559492726594554,"2018-12"
2019-08-31,27362,"Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",132,315800,0.00253968253968254,0.00509229789942712,0.0789203963102152,0.116034084139369,0.0473686600578389,"2019-08","2019-Q3",315800,0,"2019-08"
2019-08-31,11671,"Grand Rapids","MI","Grand Rapids-Wyoming","Kent County",133,162400,0.000616142945163278,-0.00429184549356223,0.0607446113651208,0.111100859502638,0.0609199919385188,"2019-05","2019-Q2",163100,-0.00429184549356223,"2019-04"
2019-08-31,24821,"Gainesville","FL","Gainesville","Alachua County",134,186900,0.00483870967741936,0.0163132137030995,0.0583238958097395,0.0768038801626023,0.0166826503751678,"2006-11","2006-Q4",194100,-0.0370942812982998,"2006-05"
2019-08-31,34937,"Yonkers","NY","New York-Newark-Jersey City","Westchester County",135,513500,-0.00561580170410534,-0.0164719402413331,0.0327835880933226,0.0537672630585779,0.0153139167116905,"2006-12","2006-Q4",524100,-0.0202251478725434,"2006-05"
2019-08-31,45457,"Glendale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",136,854100,0.00128956623681125,0.00105485232067511,0.0207959842237361,0.0609436120980207,0.0515836851473976,"2019-02","2019-Q1",858700,-0.00535693490159544,"2019-01"
2019-08-31,25981,"Moreno Valley","CA","Riverside-San Bernardino-Ontario","Riverside County",137,338200,0.00177725118483412,0.00714711137581894,0.0409356725146199,0.0749782157303434,0.08556808585704,"2006-09","2006-Q3",383400,-0.117892540427752,"2005-08"
2019-08-31,30141,"Akron","OH","Akron","Summit County",138,70200,0.00862068965517241,0.0446428571428571,0.0985915492957746,0.0647409304447011,0.00944724106661954,"2005-12","2005-Q4",83100,-0.155234657039711,"2000-04"
2019-08-31,10215,"Aurora","IL","Chicago-Naperville-Elgin","Kane County",139,184600,-0.000541418516513265,-0.00270124257158293,0.0165198237885463,0.055065446289833,0.0117178520823813,"2007-01","2007-Q1",200900,-0.0811348929815829,"2005-04"
2019-08-31,21320,"Wilmington","NC","Wilmington","New Hanover County",140,233800,0.00602409638554217,0.0174064403829417,0.0690443529949703,0.0617180208392059,0.0250248006848033,"2019-08","2019-Q3",233800,0,"2019-08"
2019-08-31,25218,"Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange County",141,832700,0.00192515942726507,0.000600817111271329,0.00640560792845057,0.0387640812108327,0.0352662982131191,"2019-01","2019-Q1",840200,-0.00892644608426565,"2018-11"
2019-08-31,12014,"Huntsville","AL","Huntsville","Madison County",142,153900,0.00130123617436565,0.00588235294117647,0.0151715039577836,0.0368948542261549,,"2019-08","2019-Q3",153900,0,"2019-08"
2019-08-31,16753,"Amarillo","TX","Amarillo","Potter County",143,132800,-0.00150375939849624,-0.0104321907600596,0.0199692780337942,0.0391482347171082,0.0246480893147019,"2019-02","2019-Q1",135400,-0.0192023633677991,"2018-11"
2019-08-31,38438,"Eugene","OR","Eugene","Lane County",144,317500,0.00315955766192733,0.00921805467260013,0.0544669545001661,0.0731213414110994,0.0350835995181833,"2019-08","2019-Q3",317500,0,"2019-08"
2019-08-31,6909,"Salt Lake City","UT","Salt Lake City","Salt Lake County",145,399400,0.0037697914048756,0.0108833206783093,0.0670585092172055,0.107141627374602,0.0547390984826424,"2019-02","2019-Q1",401700,-0.00572566591984068,"2019-01"
2019-08-31,33501,"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie County",146,226400,0.000884173297966401,0.0066696309470876,0.0457274826789838,0.114613006715859,0.0722480143165143,"2006-06","2006-Q2",253200,-0.105845181674566,"2005-10"
2019-08-31,54288,"Salinas","CA","Salinas","Monterey County",147,488700,0.00205044084478163,0.00102417042195821,0.0541415012942192,0.0668565220300665,0.070185508430068,"2005-11","2005-Q4",619900,-0.211647039845136,"2004-09"
2019-08-31,52998,"Little Rock","AR","Little Rock-North Little Rock-Conway","Pulaski County",148,141000,0.00498930862437634,0.00570613409415121,0.0122038765254846,0.0256979874191086,0.00846634916928757,"2019-08","2019-Q3",141000,0,"2019-08"
2019-08-31,4764,"Fort Collins","CO","Fort Collins","Larimer County",149,391300,0.000255623721881391,-0.00229474757776645,0.0343642611683849,0.0841948376142838,0.0597576818264089,"2019-03","2019-Q1",394700,-0.00861413731948315,"2019-02"
2019-08-31,18518,"Hayward","CA","San Francisco-Oakland-Hayward","Alameda County",150,646000,-0.000464180721027387,-0.0122324159021407,-0.0240217555521982,0.0825514534447045,0.0841742427197401,"2018-10","2018-Q4",671800,-0.0384042869901756,"2018-03"
2019-08-31,51167,"Brownsville","TX","Brownsville-Harlingen","Cameron County",151,88700,-0.00112612612612613,-0.00224971878515186,0.0137142857142857,0.0411591559335733,0.0223636549491795,"2019-02","2019-Q1",90400,-0.0188053097345133,"2018-10"
2019-08-31,47426,"Rockford","IL","Rockford","Winnebago County",152,88300,0.00799086757990868,0.0219907407407407,0.0388235294117647,0.0422388360326622,-0.0124646228347847,"2007-08","2007-Q3",112500,-0.215111111111111,"2003-02"
2019-08-31,31471,"Evansville","IN","Evansville","Vanderburgh County",153,121600,0.00412881915772089,0.00829187396351575,0.0402053036783576,0.0508324428516687,0.0160509397306958,"2019-08","2019-Q3",121600,0,"2019-08"
2019-08-31,14724,"Worcester","MA","Worcester","Worcester County",154,245000,0.00204498977505112,0.011143210895584,0.0359408033826638,0.071206632960251,0.0309671651537897,"2019-08","2019-Q3",245000,0,"2019-08"
2019-08-31,40202,"Overland Park","KS","Kansas City","Johnson County",155,317000,-0.000315357931251971,-0.00188916876574307,0.0386631716906946,0.0647904355162723,0.0382933759125912,"2019-03","2019-Q1",319300,-0.00720325712496085,"2019-02"
2019-08-31,5534,"Lancaster","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",156,290200,0.00311095748358106,0.00484764542936288,0.0393982808022923,0.0944579701110351,0.0690063157060452,"2006-09","2006-Q3",340400,-0.147473560517039,"2005-06"
2019-08-31,20317,"Salem","OR","Salem","Marion County",157,285900,0.00280603297088741,0.00811001410437235,0.0675877520537715,0.104925221048391,0.045397560722839,"2019-08","2019-Q3",285900,0,"2019-08"
2019-08-31,24832,"Garden Grove","CA","Los Angeles-Long Beach-Anaheim","Orange County",158,622900,0.00193019141064822,0.00354438537135492,0.0181431840470742,0.0650200403009429,0.0533549374406113,"2019-08","2019-Q3",622900,0,"2019-08"
2019-08-31,31821,"Grand Prairie","TX","Dallas-Fort Worth-Arlington","Dallas County",159,213400,0.00470809792843691,0.0104166666666667,0.0865580448065173,0.110425606852758,0.0556192029001703,"2019-08","2019-Q3",213400,0,"2019-08"
2019-08-31,30381,"Beaverton","OR","Portland-Vancouver-Hillsboro","Washington County",160,392600,-0.00101781170483461,0.000764720876879939,0.0221296537360062,0.0833427703839302,0.0482827059741846,"2019-02","2019-Q1",398000,-0.0135678391959799,"2018-12"
2019-08-31,11337,"Escondido","CA","San Diego-Carlsbad","San Diego County",161,518500,-0.000385579332947754,-0.00211701308698999,0.0023197370964624,0.0526869031287225,0.0544958918547662,"2018-12","2018-Q4",523000,-0.00860420650095602,"2018-09"
2019-08-31,26637,"Providence","RI","Providence-Warwick","Providence County",162,214100,-0.000466853408029879,0.000935016362786349,0.0403304178814383,0.0930814171771588,0.0326960004529999,"2006-07","2006-Q3",237600,-0.0989057239057239,"2005-01"
2019-08-31,31606,"Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",163,314400,0.00127388535031847,-0.00127064803049555,0.00608,0.0621223932856039,0.051764802380476,"2006-07","2006-Q3",364100,-0.136500961274375,"2005-04"
2019-08-31,13108,"Ontario","CA","Riverside-San Bernardino-Ontario","San Bernardino County",164,426600,0.000703729767769177,-0.00257189618891747,0.0183814752924326,0.0612549340011348,0.0674973059492241,"2006-07","2006-Q3",438100,-0.0262497146770144,"2006-04"
2019-08-31,17539,"Columbus","GA","Columbus","Muscogee County",165,93500,0.00645855758880517,0.0308710033076075,0.0412026726057906,0.0296273021145905,-0.00499374865635438,"2007-12","2007-Q4",107600,-0.131040892193309,"2004-12"
2019-08-31,7087,"Sioux Falls","SD","Sioux Falls","Minnehaha County",166,194600,0.00412796697626419,0.0145985401459854,0.0536004331348132,0.0606081663813827,0.0342941278793045,"2019-08","2019-Q3",194600,0,"2019-08"
2019-08-31,4054,"Charleston","SC","Charleston-North Charleston","Charleston County",167,315700,0.00063391442155309,-0.00441501103752759,0.00477402928071292,0.0745152865438139,0.0405259608892337,"2019-02","2019-Q1",323600,-0.0244128553770087,"2018-09"
2019-08-31,18847,"Kissimmee","FL","Orlando-Kissimmee-Sanford","Osceola County",168,220700,0.00181570585565138,0.00868372943327239,0.0744888023369036,0.0826141184141383,0.0624722225993646,"2006-08","2006-Q3",256700,-0.140241527074406,"2005-09"
2019-08-31,37837,"Chattanooga","TN","Chattanooga","Hamilton County",169,151500,0.0033112582781457,0.0033112582781457,0.0661505981703026,0.0756707978019575,0.0317804323412398,"2019-08","2019-Q3",151500,0,"2019-08"
2019-08-31,47958,"Tempe","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",170,293600,0.00410396716826265,0.010671256454389,0.0467023172905526,0.0720902584930201,0.0472128514246344,"2019-08","2019-Q3",293600,0,"2019-08"
2019-08-31,19523,"Murfreesboro","TN","Nashville-Davidson--Murfreesboro--Franklin","Rutherford County",171,243600,-0.00163934426229508,-0.000410340582683627,0.0495476087893149,0.0897568396927473,0.0501751745184182,"2019-06","2019-Q2",244100,-0.00204834084391643,"2019-05"
2019-08-31,40492,"Rancho Cucamonga","CA","Riverside-San Bernardino-Ontario","San Bernardino County",172,521700,0,-0.00628571428571429,0.00870069605568445,0.043725982305838,0.0543868054362853,"2006-07","2006-Q3",530000,-0.0156603773584906,"2006-04"
2019-08-31,30742,"Cape Coral","FL","Cape Coral-Fort Myers","Lee County",173,229700,0.00349497597204019,0.00349497597204019,0.0163716814159292,0.0747308036510304,0.0720070408042366,"2006-04","2006-Q2",288900,-0.204915195569401,"2005-06"
2019-08-31,47584,"Savannah","GA","Savannah","Chatham County",174,138100,0.00950292397660819,0.0267657992565056,0.0623076923076923,0.0654158160327694,0.0129721357035348,"2019-08","2019-Q3",138100,0,"2019-08"
2019-08-31,11529,"Fredericksburg","VA","Washington-Arlington-Alexandria","Spotsylvania County",175,285700,0.00210452472816556,0.0049243756595146,0.039665211062591,0.0348724608469655,0.025593580528726,"2006-03","2006-Q1",336900,-0.151973879489463,"2005-01"
2019-08-31,5424,"Killeen","TX","Killeen-Temple","Bell County",176,126400,0.00958466453674121,0.0234817813765182,0.0730050933786078,0.0319642767601072,0.0109121165825674,"2007-10","2007-Q4",127200,-0.00628930817610063,"2007-05"
2019-08-31,40227,"Palmdale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",177,319400,0.00282574568288854,0.00251098556183302,0.0336569579288026,0.0894632028392399,0.0708384016065293,"2006-08","2006-Q3",377500,-0.153907284768212,"2005-05"
2019-08-31,6792,"Roanoke","VA","Roanoke","Roanoke City",178,158100,0.00190114068441065,0.00317258883248731,0.054,0.0289135415755664,0.00641956716560799,"2019-08","2019-Q3",158100,0,"2019-08"
2019-08-31,26140,"Newport News","VA","Virginia Beach-Norfolk-Newport News","Newport News City",179,179500,0,-0.000556792873051225,0.0233751425313569,0.0264948597686234,-0.00355082742753232,"2008-01","2008-Q1",200600,-0.10518444666002,"2006-01"
2019-08-31,38333,"El Cajon","CA","San Diego-Carlsbad","San Diego County",180,513200,0,-0.0036886041545331,0.0102362204724409,0.053590792672854,0.0470016442682946,"2019-02","2019-Q1",515800,-0.00504071345482745,"2018-12"
2019-08-31,10843,"Clarksville","TN","Clarksville","Montgomery County",181,162700,0.00370141887723627,0.00743034055727554,0.0517129928894635,0.0394216417756641,0.0218296167207783,"2019-08","2019-Q3",162700,0,"2019-08"
2019-08-31,17950,"Elk Grove","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",182,438100,0.000685244403837369,-0.00227738556137554,0.0176538908246225,0.0663780759227663,0.0591083947362603,"2005-12","2005-Q4",460400,-0.0484361424847958,"2005-04"
2019-08-31,40298,"Peoria","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",183,283300,0.00603693181818182,0.0110635260528194,0.0465459918729221,0.058006681784303,0.0489920728936573,"2006-04","2006-Q2",317400,-0.107435412728418,"2005-09"
2019-08-31,41114,"Sugar Land","TX","Houston-The Woodlands-Sugar Land","Fort Bend County",184,302100,-0.00526835693118209,-0.0146771037181996,0.00265516096913375,0.0408432300645785,0.0335918832792235,"2019-04","2019-Q2",306700,-0.0149983697424193,"2018-09"
2019-08-31,39931,"Naperville","IL","Chicago-Naperville-Elgin","DuPage County",185,390900,-0.00559654032052913,-0.0200551516670845,-0.00331463539010709,0.0133060886163858,0.0144668771423688,"2019-04","2019-Q2",399400,-0.0212819228843265,"2018-05"
2019-08-31,4655,"Fairfax","VA","Washington-Arlington-Alexandria","Fairfax County",186,553700,0.00271640709887722,-0.00144274120829576,0.0236642632649288,0.0217183958806522,0.0271937469999002,"2019-04","2019-Q2",555200,-0.00270172910662824,"2019-03"
2019-08-31,30559,"Boynton Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",187,254600,0.00433925049309665,0.0119236883942766,0.0341186027619821,0.0742062611831045,0.0459892892207345,"2006-06","2006-Q2",314400,-0.190203562340967,"2005-03"
2019-08-31,41256,"Topeka","KS","Topeka","Shawnee County",188,112800,0.00266666666666667,0.00355871886120996,0.0310786106032907,0.0291600210677623,0.0105121488400182,"2019-08","2019-Q3",112800,0,"2019-08"
2019-08-31,32783,"McKinney","TX","Dallas-Fort Worth-Arlington","Collin County",189,310600,-0.0019280205655527,-0.0051249199231262,-0.00480615187439923,0.0605474185762622,0.0494407739654448,"2019-02","2019-Q1",315500,-0.0155309033280507,"2018-10"
2019-08-31,39312,"Lafayette","LA","Lafayette","Lafayette Parish",190,160100,0.00818639798488665,0.0223499361430396,-0.0171884591774095,0.0218494435120147,0.008025897364347,"2018-07","2018-Q3",163200,-0.0189950980392157,"2017-02"
2019-08-31,19892,"Pembroke Pines","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",191,312400,0.00160307790958641,0.00579523502897617,0.0306829429231277,0.0836059934920304,0.0597224175499662,"2006-12","2006-Q4",323400,-0.0340136054421769,"2006-05"
